Tournament ID,Year,Round,Location,Winner,Winner ID,Loser,Loser Id,Match Length,1st Set,2nd Set,3rd Set,4th Set,5th Set
360,2025,1st Round Qualifying,grand_prix_hassan_ii,Calvin Hemery,hb48,Alejandro Moro Canas,m0ht,01:20:57, 6  -  1 , 6  -  3 ,-,-,-
360,2025,1st Round Qualifying,grand_prix_hassan_ii,Titouan Droguet,d0dw,Manuel Guinard,gh33,01:38:03, 7  -  6 3 , 6  -  3 ,-,-,-
4462,2025,Final,tiriac_open,Flavio Cobolli,c0e9,Sebastian Baez,b0bi,01:46:07, 6  -  4 , 6  -  4 ,-,-,-
4462,2025,Semifinals,tiriac_open,Sebastian Baez,b0bi,Marton Fucsovics,f724,01:23:30, 6  -  2 , 6  -  2 ,-,-,-
4462,2025,Semifinals,tiriac_open,Flavio Cobolli,c0e9,Damir Dzumhur,d923,01:03:54, 6  -  3 , 6  -  0 ,-,-,-
4462,2025,Quarterfinals,tiriac_open,Sebastian Baez,b0bi,Francisco Comesana,c0df,02:18:23, 7  -  6 5 , 2  -  6 , 6  -  1 ,-,-
4462,2025,Quarterfinals,tiriac_open,Damir Dzumhur,d923,Pedro Martinez,mo44,00:54:04, 6  -  1 , 2  -  0 ,-,-,-
4462,2025,Quarterfinals,tiriac_open,Flavio Cobolli,c0e9,Filip Misolic,m0jz,01:53:20, 7  -  6 5 , 6  -  4 ,-,-,-
4462,2025,Quarterfinals,tiriac_open,Marton Fucsovics,f724,Christopher O'Connell,o483,01:19:14, 6  -  0 , 6  -  4 ,-,-,-
4462,2025,Round of 16,tiriac_open,Pedro Martinez,mo44,Stan Wawrinka,w367,02:39:38, 4  -  6 , 7  -  5 , 6  -  2 ,-,-
4462,2025,Round of 16,tiriac_open,Christopher O'Connell,o483,Nicolas Jarry,j551,02:59:07, 6  -  2 , 5  -  7 , 7  -  6 5 ,-,-
4462,2025,Round of 16,tiriac_open,Marton Fucsovics,f724,Mariano Navone,n0bs,02:41:11, 4  -  6 , 6  -  4 , 6  -  4 ,-,-
4462,2025,Round of 16,tiriac_open,Damir Dzumhur,d923,Filip Cristian Jianu,j09x,02:32:36, 6  -  4 , 3  -  6 , 6  -  3 ,-,-
4462,2025,Round of 16,tiriac_open,Sebastian Baez,b0bi,Gabriel Diallo,d0f6,02:16:11, 7  -  6 5 , 2  -  6 , 6  -  2 ,-,-
4462,2025,Round of 16,tiriac_open,Flavio Cobolli,c0e9,Richard Gasquet,g628,01:55:25, 6  -  4 , 4  -  6 , 6  -  1 ,-,-
4462,2025,Round of 16,tiriac_open,Francisco Comesana,c0df,Roberto Bautista Agut,bd06,02:11:47, 6  -  4 , 3  -  6 , 6  -  3 ,-,-
4462,2025,Round of 16,tiriac_open,Filip Misolic,m0jz,Camilo Ugo Carabelli,u182,01:11:49, 6  -  3 , 6  -  1 ,-,-,-
4462,2025,Round of 32,tiriac_open,Roberto Bautista Agut,bd06,Yunchaokete Bu,y09v,02:52:31, 3  -  6 , 6  -  2 , 7  -  5 ,-,-
4462,2025,Round of 32,tiriac_open,Camilo Ugo Carabelli,u182,Radu Albot,a829,01:32:09, 6  -  4 , 6  -  3 ,-,-,-
4462,2025,Round of 32,tiriac_open,Francisco Comesana,c0df,Martin Klizan,k966,02:32:57, 4  -  6 , 7  -  5 , 7  -  5 ,-,-
4462,2025,Round of 32,tiriac_open,Gabriel Diallo,d0f6,Chun-Hsin Tseng,t0ap,02:06:57, 7  -  6 5 , 7  -  6 2 ,-,-,-
4462,2025,Round of 32,tiriac_open,Damir Dzumhur,d923,Valentin Vacherot,va25,01:13:10, 6  -  2 , 6  -  1 ,-,-,-
